,AAPL
2001,147.99
2002,147.99
2003,147.98499999999999
2004,147.98
2005,147.98699999999997
2006,147.975
2007,148.00000000000003
2008,147.995
2009,147.99
2010,147.99
2011,148.01
2012,147.99
2013,148.00000000000003
2014,147.98499999999999
2015,147.93
2016,147.94000000000003
2017,147.94000000000003
2018,147.92
2019,147.84
2020,147.92
2021,147.84
2022,147.861
2023,147.86
2024,147.84
2025,147.84
2026,147.83
2027,147.82
2028,147.812
2029,147.86300000000003
2030,147.86300000000003
2031,147.84
2032,147.82
2033,147.79
2034,147.75
2035,147.746
2036,147.81
2037,147.815
2038,147.83
2039,147.785
2040,147.785
2041,147.79999999999998
2042,147.769
2043,147.76
2044,147.74
2045,147.723
2046,147.75
2047,147.73
2048,147.742
2049,147.76
2050,147.76
2051,147.731
2052,147.72000000000003
2053,147.67
2054,147.67
2055,147.67
2056,147.659
2057,147.64000000000001
2058,147.64000000000001
2059,147.629
2060,147.629
2061,147.65
2062,147.65
2063,147.695
2064,147.67
2065,147.64000000000001
2066,147.58
2067,147.56
2068,147.54999999999998
2069,147.56
2070,147.54999999999998
2071,147.56
2072,147.558
2073,147.53
2074,147.42
2075,147.43699999999998
2076,147.41
2077,147.4
2078,147.38
2079,147.36
2080,147.36
2081,147.379
2082,147.405
2083,147.449
2084,147.475
2085,147.43
2086,147.4
2087,147.408
2088,147.43
2089,147.48
2090,147.43
2091,147.48
2092,147.45
2093,147.48499999999999
2094,147.45999999999998
2095,147.45
2096,147.453
2097,147.44000000000003
2098,147.45
2099,147.4
2100,147.4
2101,147.412
2102,147.42
2103,147.41
2104,147.41
2105,147.4
2106,147.32
2107,147.36
2108,147.38
2109,147.34
2110,147.34
2111,147.27
2112,147.31
2113,147.26
2114,147.24
2115,147.233
2116,147.20999999999998
2117,147.17
2118,147.16
2119,147.16
2120,147.16
2121,147.22000000000003
2122,147.34
2123,147.35
2124,147.367
2125,147.37
2126,147.36
2127,147.34
2128,147.4
2129,147.42
2130,147.4
2131,147.42
2132,147.42
2133,147.45999999999998
2134,147.47000000000003
2135,147.482
2136,147.445
2137,147.42
2138,147.43
2139,147.45
2140,147.43
2141,147.45
2142,147.45
2143,147.54
2144,147.502
2145,147.5
2146,147.5
2147,147.575
2148,147.63
2149,147.64000000000001
2150,147.64000000000001
2151,147.62
2152,147.66
2153,147.73
2154,147.733
2155,147.79
2156,147.79999999999998
2157,147.79999999999998
2158,147.76199999999997
2159,147.77
2160,147.76199999999997
2161,147.77
2162,147.76
2163,147.74
2164,147.73
2165,147.7
2166,147.68
2167,147.69000000000003
2168,147.699
2169,147.73
2170,147.73
2171,147.76
2172,147.81
2173,147.82
2174,147.805
2175,147.79999999999998
2176,147.82
2177,147.83
2178,147.86
2179,147.83
2180,147.86
2181,147.83
2182,147.79999999999998
2183,147.766
2184,147.764
2185,147.78
2186,147.795
2187,147.82
2188,147.81
2189,147.815
2190,147.815
2191,147.79
2192,147.7
2193,147.76
2194,147.765
2195,147.77
2196,147.79
2197,147.84
2198,147.87
2199,147.9
2200,147.87
2201,147.9
2202,147.872
2203,147.88
2204,147.84
2205,147.81
2206,147.802
2207,147.845
2208,147.83
2209,147.83
2210,147.83
2211,147.81
2212,147.776
2213,147.77
2214,147.77
2215,147.78
2216,147.778
2217,147.778
2218,147.84
2219,147.82
2220,147.84
2221,147.82
2222,147.85
2223,147.85
2224,147.92
2225,147.91
2226,147.867
2227,147.871
2228,147.871
2229,147.891
2230,147.891
2231,147.925
2232,147.94000000000003
2233,147.97000000000003
2234,147.956
2235,147.97000000000003
2236,147.95
2237,147.94000000000003
2238,147.95999999999998
2239,147.93499999999997
2240,147.95999999999998
2241,147.93499999999997
2242,147.925
2243,147.9
2244,147.95
2245,147.97000000000003
2246,147.99
2247,147.975
2248,147.99
2249,147.98699999999997
2250,147.99
2251,147.98699999999997
2252,147.95999999999998
2253,147.986
2254,147.963
2255,147.952
2256,147.9
2257,147.89000000000001
2258,147.854
2259,147.91500000000002
2260,147.91500000000002
2261,147.91500000000002
2262,147.98
2263,147.98
2264,147.98
2265,147.98
2266,147.93499999999997
2267,147.97000000000003
2268,147.93
2269,147.93
2270,147.93
2271,147.93
2272,147.95999999999998
2273,147.95999999999998
2274,147.94000000000003
2275,148.00000000000003
2276,147.98
2277,148.04
2278,148.02300000000002
2279,148.01
2280,148.01
2281,147.967
2282,148.02
2283,147.98
2284,148.04999999999998
2285,148.04999999999998
2286,148.09
2287,148.08
2288,148.081
2289,148.09
2290,148.081
2291,148.09
2292,148.081
2293,148.102
2294,148.08
2295,148.12
2296,148.1
2297,148.15
2298,148.15
2299,148.142
2300,148.142
2301,148.14000000000001
2302,148.11
2303,148.094
2304,148.04999999999998
2305,148.083
2306,148.14000000000001
2307,148.128
2308,148.11
2309,148.09
2310,148.11
2311,148.09
2312,148.098
2313,148.12
2314,148.09
2315,148.04999999999998
2316,148.15
2317,148.14000000000001
2318,148.1
2319,148.12
2320,148.12
2321,148.14000000000001
2322,148.132
2323,148.17
2324,148.173
2325,148.17
2326,148.18
2327,148.19000000000003
2328,148.17
2329,148.16
2330,148.17
2331,148.16
2332,148.15
2333,148.14000000000001
2334,148.126
2335,148.15
2336,148.13
2337,148.11300000000003
2338,148.12
2339,148.12
2340,148.12
2341,148.07
2342,148.073
2343,148.11
2344,148.078
2345,148.07
2346,148.04999999999998
2347,148.065
2348,148.047
2349,148.00000000000003
2350,148.047
2351,148.00000000000003
2352,148.00000000000003
2353,148.00000000000003
2354,148.01
2355,148.02
2356,147.999
2357,147.99
2358,147.98
2359,147.98
2360,147.98
2361,147.98
2362,147.989
2363,148.085
2364,148.08
2365,148.08
2366,148.083
2367,148.085
2368,148.04
2369,148.067
2370,148.04
2371,148.067
2372,148.02
2373,148.00000000000003
2374,148.01
2375,148.00000000000003
2376,147.98
2377,147.98
2378,148.00000000000003
2379,148.006
2380,148.00000000000003
2381,148.006
2382,148.03
2383,147.95
2384,148.00000000000003
2385,148.08
2386,148.08
2387,148.03
2388,148.02
2389,148.04999999999998
2390,148.04999999999998
2391,148.04
2392,148.07
2393,148.1
2394,148.14000000000001
2395,148.06
2396,148.02
2397,148.02
2398,148.04
2399,148.011
2400,148.04
2401,148.011
2402,147.99
2403,147.95999999999998
2404,147.975
2405,147.93
2406,147.85
2407,147.797
2408,147.78
2409,147.76
2410,147.76
2411,147.86
2412,147.86
2413,147.84
2414,147.92
2415,147.95999999999998
2416,147.99
2417,147.92
2418,147.89000000000001
2419,147.86
2420,147.89000000000001
2421,147.86
2422,147.93
2423,147.89000000000001
2424,147.89000000000001
2425,147.87
2426,147.861
2427,147.89000000000001
2428,147.79999999999998
2429,147.81
2430,147.79999999999998
2431,147.81
2432,147.79
2433,147.85
2434,147.85
2435,147.91
2436,147.79
2437,147.77
2438,147.79999999999998
2439,147.77
2440,147.77
2441,147.79
2442,147.81
2443,147.87
2444,147.85
2445,147.855
2446,147.84
2447,147.82
2448,147.851
2449,147.823
2450,147.851
2451,147.823
2452,147.859
2453,147.86
2454,147.83
2455,147.79999999999998
2456,147.75
2457,147.73
2458,147.725
2459,147.774
2460,147.774
2461,147.825
2462,147.772
2463,147.81
2464,147.81
2465,147.765
2466,147.76199999999997
2467,147.765
2468,147.75
2469,147.74
2470,147.74
2471,147.70999999999998
2472,147.64000000000001
2473,147.67
2474,147.72000000000003
2475,147.65
2476,147.66
2477,147.59
2478,147.639
2479,147.63
2480,147.63
2481,147.63299999999998
2482,147.65
2483,147.62
2484,147.64000000000001
2485,147.67
2486,147.67
2487,147.66700000000003
2488,147.7
2489,147.7
2490,147.7
2491,147.67
2492,147.66
2493,147.68
2494,147.64000000000001
2495,147.7
2496,147.66500000000002
2497,147.61
2498,147.61
2499,147.61300000000003
2500,147.61
2501,147.61300000000003
2502,147.6
2503,147.66
2504,147.71900000000002
2505,147.73
2506,147.704
2507,147.73
2508,147.786
2509,147.769
2510,147.769
2511,147.78
2512,147.81
2513,147.70999999999998
2514,147.722
2515,147.70999999999998
2516,147.69000000000003
2517,147.7
2518,147.67
2519,147.715
2520,147.715
2521,147.82
2522,147.83
2523,147.79
2524,147.79999999999998
2525,147.78
2526,147.795
2527,147.794
2528,147.84
2529,147.81
2530,147.81
2531,147.77
2532,147.78
2533,147.809
2534,147.822
2535,147.85
2536,147.9
2537,147.86
2538,147.81
2539,147.86
2540,147.86
2541,147.83
2542,147.81
2543,147.855
2544,147.855
2545,147.855
2546,147.782
2547,147.788
2548,147.779
2549,147.79999999999998
2550,147.79999999999998
2551,147.79999999999998
2552,147.77
2553,147.79999999999998
2554,147.757
2555,147.70999999999998
2556,147.70999999999998
2557,147.70999999999998
2558,147.649
2559,147.649
2560,147.649
2561,147.649
2562,147.65
2563,147.66
2564,147.69000000000003
2565,147.67
2566,147.7
2567,147.694
2568,147.64000000000001
2569,147.65
2570,147.65
2571,147.68
2572,147.66099999999997
2573,147.70999999999998
2574,147.7
2575,147.62
2576,147.6
2577,147.601
2578,147.63
2579,147.54
2580,147.63
2581,147.54
2582,147.52
2583,147.52
2584,147.54
2585,147.53
2586,147.51
2587,147.517
2588,147.58
2589,147.63
2590,147.63
2591,147.64000000000001
2592,147.645
2593,147.63
2594,147.61
2595,147.56
2596,147.58
2597,147.54999999999998
2598,147.52
2599,147.53
2600,147.52
2601,147.53
2602,147.525
2603,147.5
2604,147.5
2605,147.52300000000002
2606,147.535
2607,147.49
2608,147.492
2609,147.45
2610,147.45
2611,147.47000000000003
2612,147.49
2613,147.44000000000003
2614,147.51199999999997
2615,147.497
2616,147.517
2617,147.525
2618,147.51
2619,147.48699999999997
2620,147.51
2621,147.48699999999997
2622,147.43
2623,147.41099999999997
2624,147.4
2625,147.37
2626,147.4
2627,147.35
2628,147.39000000000001
2629,147.421
2630,147.421
2631,147.45999999999998
2632,147.455
2633,147.454
2634,147.43399999999997
2635,147.42
2636,147.39000000000001
2637,147.4
2638,147.4
2639,147.43
2640,147.4
2641,147.43
2642,147.48
2643,147.549
2644,147.52
2645,147.5
2646,147.5
2647,147.47000000000003
2648,147.43
2649,147.47000000000003
2650,147.47000000000003
2651,147.48
2652,147.45
2653,147.43
2654,147.432
2655,147.419
2656,147.36
2657,147.36
2658,147.33
2659,147.35
2660,147.33
2661,147.35
2662,147.36
2663,147.32
2664,147.33
2665,147.35
2666,147.35
2667,147.34
2668,147.33
2669,147.34
2670,147.34
2671,147.35
2672,147.308
2673,147.28
2674,147.29999999999998
2675,147.29999999999998
2676,147.29
2677,147.28
2678,147.27300000000002
2679,147.283
2680,147.27300000000002
2681,147.283
2682,147.231
2683,147.231
2684,147.25
2685,147.24
2686,147.27
2687,147.27
2688,147.26
2689,147.27
2690,147.27
2691,147.27
2692,147.24300000000002
2693,147.25
2694,147.245
2695,147.234
2696,147.20999999999998
2697,147.22000000000003
2698,147.27
2699,147.245
2700,147.27
2701,147.245
2702,147.246
2703,147.255
2704,147.26
2705,147.268
2706,147.26199999999997
2707,147.255
2708,147.26
2709,147.23
2710,147.23
2711,147.24
2712,147.17
2713,147.18
2714,147.14000000000001
2715,147.129
2716,147.128
2717,147.08
2718,147.07
2719,147.02
2720,147.02
2721,146.99
2722,147.15
2723,147.11
2724,147.22000000000003
2725,147.2
2726,147.175
2727,147.2
2728,147.19000000000003
2729,147.20999999999998
2730,147.19000000000003
2731,147.20999999999998
2732,147.23
2733,147.23
2734,147.19000000000003
2735,147.196
2736,147.22900000000004
2737,147.24
2738,147.22000000000003
2739,147.20999999999998
2740,147.20999999999998
2741,147.24
2742,147.25
2743,147.26
2744,147.28
2745,147.33
2746,147.35
2747,147.334
2748,147.316
2749,147.316
2750,147.316
2751,147.316
2752,147.29999999999998
2753,147.284
2754,147.28
2755,147.26
2756,147.29
2757,147.325
2758,147.35
2759,147.41500000000002
2760,147.41500000000002
2761,147.443
2762,147.48
2763,147.44000000000003
2764,147.47000000000003
2765,147.43
2766,147.444
2767,147.41500000000002
2768,147.466
2769,147.471
2770,147.466
2771,147.471
2772,147.48
2773,147.481
2774,147.47000000000003
2775,147.44000000000003
2776,147.433
2777,147.42
2778,147.43
2779,147.43
2780,147.43
2781,147.45
2782,147.45
2783,147.42
2784,147.43
2785,147.45
2786,147.45
2787,147.441
2788,147.43
2789,147.45
2790,147.43
2791,147.45
2792,147.45
2793,147.43499999999997
2794,147.423
2795,147.39000000000001
2796,147.36
2797,147.44000000000003
2798,147.44000000000003
2799,147.41700000000003
2800,147.41700000000003
2801,147.418
2802,147.37
2803,147.371
2804,147.388
2805,147.43
2806,147.484
2807,147.486
2808,147.52
2809,147.51
2810,147.52
2811,147.51
2812,147.48
2813,147.52
2814,147.54
2815,147.54
2816,147.51
2817,147.48
2818,147.462
2819,147.48
2820,147.48
2821,147.49
2822,147.49
2823,147.49
2824,147.49
2825,147.42
2826,147.38
2827,147.38
2828,147.372
2829,147.34
2830,147.372
2831,147.34
2832,147.34
2833,147.39000000000001
2834,147.4
2835,147.398
2836,147.36
2837,147.329
2838,147.35
2839,147.35
2840,147.35
2841,147.349
2842,147.361
2843,147.339
2844,147.335
2845,147.296
2846,147.29
2847,147.265
2848,147.26
2849,147.265
2850,147.26
2851,147.265
2852,147.29999999999998
2853,147.29999999999998
2854,147.305
2855,147.303
2856,147.28
2857,147.26
2858,147.2
2859,147.135
2860,147.135
2861,147.18
2862,147.197
2863,147.20999999999998
2864,147.105
2865,147.12
2866,147.137
2867,147.137
2868,147.129
2869,147.11
2870,147.129
2871,147.11
2872,147.101
2873,147.1
2874,147.1
2875,147.1
2876,147.1
2877,147.1
2878,147.115
2879,147.09
2880,147.09
2881,147.09
2882,147.09
2883,147.11
2884,147.11
2885,147.126
2886,147.098
2887,147.075
2888,147.07
2889,147.083
2890,147.083
2891,147.07
2892,147.091
2893,147.08
2894,147.081
2895,147.06
2896,147.08
2897,147.04999999999998
2898,147.02
2899,147.01
2900,147.02
2901,147.01
2902,147.0
2903,147.02
2904,147.01
2905,147.013
2906,147.01
2907,146.98699999999997
2908,147.02
2909,147.0
2910,147.0
2911,146.95999999999998
2912,146.92
2913,146.94000000000003
2914,146.919
2915,146.927
2916,146.929
2917,146.923
2918,146.96099999999998
2919,146.99
2920,146.99
2921,147.018
2922,147.06
2923,147.07
2924,147.06
2925,147.046
2926,147.04
2927,147.08
2928,147.12
2929,147.13
2930,147.12
2931,147.13
2932,147.12
2933,147.09
2934,147.09
2935,147.12
2936,147.096
2937,147.06
2938,147.085
2939,147.03
2940,147.03
2941,147.052
2942,147.044
2943,147.02
2944,147.07
2945,147.11
2946,147.2
2947,147.2
2948,147.25
2949,147.31
2950,147.25
2951,147.31
2952,147.295
2953,147.299
2954,147.33
2955,147.39000000000001
2956,147.425
2957,147.4
2958,147.43800000000002
2959,147.37
2960,147.37
2961,147.32
2962,147.308
2963,147.31
2964,147.325
2965,147.28
2966,147.28
2967,147.33
2968,147.329
2969,147.35
2970,147.329
2971,147.35
2972,147.28
2973,147.27
2974,147.28
2975,147.25
2976,147.24
2977,147.33
2978,147.348
2979,147.339
2980,147.348
2981,147.339
2982,147.37
2983,147.356
2984,147.35
2985,147.343
2986,147.37
2987,147.33
2988,147.379
2989,147.41
2990,147.41
2991,147.36
2992,147.35
2993,147.32
2994,147.35
2995,147.35
2996,147.38
2997,147.41
2998,147.41
2999,147.37
3000,147.41
3001,147.37
3002,147.333
3003,147.35
3004,147.346
3005,147.39000000000001
3006,147.36400000000003
3007,147.366
3008,147.41
3009,147.37
3010,147.37
3011,147.4
3012,147.45
3013,147.45
3014,147.51
3015,147.51
3016,147.49
3017,147.46900000000002
3018,147.47900000000004
3019,147.39000000000001
3020,147.47900000000004
3021,147.39000000000001
3022,147.405
3023,147.374
3024,147.375
3025,147.41
3026,147.35
3027,147.378
3028,147.43
3029,147.45
3030,147.45
3031,147.48
3032,147.52
3033,147.555
3034,147.561
3035,147.54999999999998
3036,147.528
3037,147.45999999999998
3038,147.51199999999997
3039,147.43
3040,147.51199999999997
3041,147.43
3042,147.43
3043,147.4
3044,147.35
3045,147.33
3046,147.32
3047,147.27
3048,147.293
3049,147.29999999999998
3050,147.29999999999998
3051,147.241
3052,147.31
3053,147.33
3054,147.38
3055,147.332
3056,147.35
3057,147.32
3058,147.36
3059,147.33
3060,147.36
3061,147.33
3062,147.35
3063,147.36
3064,147.38
3065,147.35
3066,147.36
3067,147.36
3068,147.41
3069,147.34
3070,147.41
3071,147.34
3072,147.32
3073,147.29
3074,147.31
3075,147.304
3076,147.306
3077,147.301
3078,147.32
3079,147.35
3080,147.35
3081,147.4
3082,147.41500000000002
3083,147.41
3084,147.432
3085,147.45
3086,147.45
3087,147.34
3088,147.401
3089,147.41
3090,147.401
3091,147.41
3092,147.37
3093,147.43
3094,147.41
3095,147.43
3096,147.42
3097,147.44000000000003
3098,147.44000000000003
3099,147.4
3100,147.4
3101,147.43
3102,147.42
3103,147.45999999999998
