,Time,BA_spread,Price,Smart_price,Liquid_imb,MKT_cost,Log_return
34,39:57.5,0.04,0.14788,0.147921026,0.052,0,-0.000117456
35,39:57.5,0.02,0.147924,0.147934286,0.053,0,0.0001292
36,39:57.5,0.05,0.147995,0.147974348,0.064,0,0.000208401
37,39:57.5,0.03,0.148,0.1479725,0.041,0,1.46724E-05
38,39:57.6,0.05,0.148015,0.148016087,0.04,0,4.40141E-05
39,39:57.6,0.03,0.14801,0.148004286,0.074,0,-1.46709E-05
40,40:07.6,0.03,0.14801,0.148004286,0.074,0,0
41,40:07.6,0.06,0.14817,0.148121081,0.029,0,0.000469222
42,40:07.6,0.05,0.148105,0.1481,0.013,0,-0.00019056
43,40:07.6,0.06,0.148101,0.148120455,0.02,0,-1.17295E-05
44,40:07.6,0.04,0.14805,0.148086522,-0.006,0,-0.000149579
45,40:07.6,0.03,0.14811,0.148101667,0.013,0,0.00017597
46,40:07.6,0.04,0.14811,0.148137097,-0.029,0,0
